#,Position,Type,Poids %,Δ poids (pts),Titres,Δ titres %,Δ prix %,Statut,Valeur $,T1 26,T4 25,T3 25,T2 25,T1 25,T4 24
129,CDE,Actions,0.1091449595812905,0.06790260575736168,1302801.0,105.39646153312543,5.271410986396474,Renforcé,24453434.0,0.1091449595812905,0.04124235382392882,0.0061927608740576685,,,
130,RNR,Actions,0.10905596425453636,-0.010652497120145626,82204.0,-29.59092777853913,5.715608148633322,Allégé,24433495.0,0.10905596425453636,0.11970846137468198,0.1113484391068709,,0.002271486254040435,0.058527398908963114
131,UHS,Actions,0.10893226615103742,-0.06599185136214396,136368.0,-38.01792629492937,-17.911200261999227,Allégé,24405781.0,0.10893226615103742,0.17492411751318138,0.23223790299909805,0.24087193121654385,0.2899969663113372,0.26501456333953055
132,CAH,Actions,0.1086790095265649,-0.053694657742018315,115229.0,-46.817957345074745,2.82724949580182,Allégé,24349040.0,0.1086790095265649,0.1623736672685832,0.16726277059740377,0.17534423372905372,0.04620186802560791,0.22164651488832499
133,EQIX,Actions,0.10842579307250917,0.03602765442510193,24782.0,-4.36091386230318,27.94194541121349,Allégé,24292308.0,0.10842579307250917,0.07239813864740724,0.11012380750926255,0.2032527645787917,0.004584746327997905,0.005650147259817875
134,PBR,Actions,0.10659853007938581,,1150984.0,,,Nouveau,23882918.0,0.10659853007938581,,,,,
135,GFI,Actions,0.1056573863106885,-0.04990110949648552,521411.0,-46.63246057650875,3.98533839502333,Allégé,23672059.0,0.1056573863106885,0.155558495807174,0.06278168566687747,0.09575032413724699,0.10987152101846946,0.04933044096867413
136,ACGL,Actions,0.1054831672129807,-0.02849680284919706,246203.0,-35.72092464662604,0.07297826199312851,Allégé,23633026.0,0.1054831672129807,0.13397997006217777,0.1129142180780987,0.07136776175800061,0.11119113112207032,0.07538120622795182
137,RYAAY,Actions,0.10341520308232796,-0.10588372569629237,400860.0,-49.579197739956655,-19.933509479808244,Allégé,23169708.0,0.10341520308232796,0.20929892877862033,0.23132387545553093,0.10963079272662372,0.07361066226472623,
138,KMT,Actions,0.10307780282477606,,639195.0,,,Nouveau,23094115.0,0.10307780282477606,,,,0.014066939501808921,
139,PG,Actions,0.10180050854482761,0.004932934795613297,157906.0,-14.807041774794849,0.7885013234752991,Allégé,22807943.0,0.10180050854482761,0.09686757374921431,0.08514116230806096,0.08541185356793667,0.14604738461662853,0.3379017183662083
140,ANF,Actions,0.10116235683999406,0.019384722820997305,248057.0,39.23427519392899,-27.409230546232067,Renforcé,22664968.0,0.10116235683999406,0.08177763401899675,0.054410124905752554,0.03459441806150242,0.019037430219320587,0.1878686973344374
141,WWD,Actions,0.1008410649195832,0.02762263173592254,63123.0,-4.952418237667891,18.391106977038895,Allégé,22592984.0,0.1008410649195832,0.07321843318366066,0.05372135483373961,0.042945619776906016,0.042998348649535834,
142,FLG,Actions,0.10077566748101546,0.0225453155659473,1714376.0,0.6151791132546978,4.606833431859525,Renforcé,22578332.0,0.10077566748101546,0.07823035191506816,0.009538780162793964,0.018367645329541375,,
143,SN,Actions,0.09937076071361889,0.0319029482256476,210232.0,27.156707977233825,-5.361930979353469,Renforcé,22263569.0,0.09937076071361889,0.06746781248797129,0.002207846791603973,0.001607928393472817,0.002042087483960718,0.003140723123783725
144,MDT,Actions,0.09871454124797982,-0.00020742289376375622,255240.0,-9.613082801555318,-9.795960325737674,Allégé,22116546.0,0.09871454124797982,0.09892196414174358,0.12617780640098183,0.07108346918538279,0.07070509915950177,0.18727452171464268
145,OVV,Actions,0.0980208204665582,-0.07914056872510049,369965.0,-70.15484646442646,51.46720089965526,Allégé,21961121.0,0.0980208204665582,0.1771613891916587,0.1760185653003207,0.11379248571141813,0.0969243370177996,0.05415353534198973
146,VZ,Actions,0.09742850767068523,0.07891111467011433,434829.0,248.78678741306982,23.250685288134896,Renforcé,21828416.0,0.09742850767068523,0.018517393000570894,0.09705604193902749,0.010248642167440333,0.006423457849066228,
147,OTIS,Actions,0.09578377012479015,0.024049811934190105,278411.0,23.632173291354526,-11.757299750800232,Renforcé,21459920.0,0.09578377012479015,0.07173395819060005,0.037194586721815096,,,
148,KEYS,Actions,0.09520995357416867,0.06081047198829587,75544.0,62.72617611580217,38.968444865555064,Renforcé,21331359.0,0.09520995357416867,0.034399481585872804,0.05375185114551552,0.10225637706661485,,
149,CMI,Actions,0.09479717576116141,0.037494997642055425,39476.0,28.239612773283955,5.401121391576336,Renforcé,21238878.0,0.09479717576116141,0.057302178119105984,0.0077151986515168825,,,
150,STT,Actions,0.09274626174075495,-0.05958478725936145,164186.0,-49.29181619958862,-1.8990786750465505,Allégé,20779380.0,0.09274626174075495,0.1523310490001164,0.20600442718511058,0.25562257765918583,0.31389334966435944,0.2701954853496752
151,ONON,Actions,0.09263831044064581,0.08278570651751632,610088.0,949.5776489411118,-26.80722915294532,Renforcé,20755194.0,0.09263831044064581,0.009852603923129494,0.023679671183656686,,,
152,TMUS,Actions,0.09231757197931104,-0.07770990448158113,98478.0,-57.11467528338944,3.4426702268461895,Allégé,20683334.0,0.09231757197931104,0.17002747646089217,0.1218961124756953,0.10594100742249289,0.02155911400340165,0.21474234786980967
153,EXEL,Actions,0.09207915609216022,-0.0558842615663985,480996.0,-48.040427260314225,-2.1446519668076647,Allégé,20629918.0,0.09207915609216022,0.14796341765855872,0.13637924771889903,0.0037094047628957946,0.0014242719875977802,
154,RGA,Actions,0.09134032393266023,0.015862738520248346,100237.0,-1.4637359180543814,0.3440481684569452,Allégé,20464386.0,0.09134032393266023,0.07547758541241188,0.07456496303784257,0.08171803062436839,0.07972678746688397,0.01771152354807243
155,SNX,Actions,0.08967601446701907,0.030850351980472417,119089.0,10.909429569266589,12.301138933135402,Renforcé,20091505.0,0.08967601446701907,0.05882566248654666,0.03432968837283524,0.010555845621181701,0.09664914664370153,0.09880453841359003
156,PFG,Actions,0.08885375281518303,-0.0641011690213776,220922.0,-53.53774130523021,2.1539493016056843,Allégé,19907281.0,0.08885375281518303,0.15295492183656062,0.1596424180217659,0.14467115414805162,0.17788096541440895,0.09005954842311234
157,MEDP,Actions,0.08816342420229209,0.017906005658519977,41135.0,19.92012127572736,-14.503691625399352,Renforcé,19752616.0,0.08816342420229209,0.07025741854377211,0.06692946219789675,,,
158,DINO,Actions,0.08721855351159068,0.009687886892907574,313206.0,-32.11465727445137,35.39496292198887,Allégé,19540922.0,0.08721855351159068,0.0775306666186831,0.019752204552994066,,,
159,NBIX,Actions,0.08710774118512868,0.009529951154672256,148141.0,-1.2327488499233283,-7.114153671967516,Allégé,19516095.0,0.08710774118512868,0.07757779003045642,0.012668892615327264,0.004533958500599665,0.04476406733311475,0.20814956874574791
160,PRIM,Actions,0.08693662413627462,0.041311749256326684,136170.0,35.11341310948384,15.224751858083806,Renforcé,19477757.0,0.08693662413627462,0.04562487487994794,0.049472887590082254,,,
161,GPOR,Actions,0.0867213731894846,0.0001246537286446192,91835.0,-19.562932469124988,1.721238144787507,Allégé,19429531.0,0.0867213731894846,0.08659671946083998,0.10419739284333164,0.06499476135059426,0.06707123149512845,0.07295519390286032
162,KEY,Actions,0.08642266150670098,-0.014771065354268378,965716.0,-28.168898846050283,-2.858527388651644,Allégé,19362606.0,0.08642266150670098,0.10119372686096936,0.059482803451949715,0.053614620142481924,,
163,TKR,Actions,0.08616201798891494,0.08113537729393146,191948.0,1071.5576171875,19.541177092024853,Renforcé,19304210.0,0.08616201798891494,0.005026640694983487,,,,
164,BN,Actions,0.0860836097986802,-0.008656357590029834,477453.0,-15.506260230942795,-12.137032432084837,Allégé,19286643.0,0.0860836097986802,0.09473996738871003,0.10343017458382683,0.12724978871300052,0.13881150391333175,0.12718094948593006
165,BBIO,Actions,0.08599783256865054,0.07395541223382956,259459.0,500.9890669878625,-2.9154072608418846,Renforcé,19267425.0,0.08599783256865054,0.012042420334820971,,,,
166,PH,Actions,0.0851344274832411,0.06379317442541552,21306.0,220.0060078101532,1.8521810316572962,Renforcé,19073983.0,0.0851344274832411,0.02134125305782559,0.04538919052830257,,,
167,AAOI,Actions,0.08454829200479767,,223935.0,,,Nouveau,18942662.0,0.08454829200479767,,,,,
168,MPC,Actions,0.08422827214758585,-0.03174879687964578,77283.0,-60.47976763332703,50.144502103403795,Allégé,18870963.0,0.08422827214758585,0.11597706902723164,0.13865178899849004,0.08475312539957618,,
169,PLTR,Actions,0.08369304597738045,0.06291398448477682,128186.0,299.8814574494634,-17.704641701318202,Renforcé,18751048.0,0.08369304597738045,0.020779061492603623,0.07669983413361184,,,0.004356230311057069
170,VSXY,Actions,0.08283078351716029,0.0510078789496212,400299.0,148.49092444069228,-14.417576173571389,Renforcé,18557862.0,0.08283078351716029,0.03182290456753909,,,,
171,EBC,Actions,0.08218290610807891,0.03418472087508382,941345.0,31.81242167316619,6.131303675526145,Renforcé,18412708.0,0.08218290610807891,0.04799818523299509,0.028180707432034793,,,
172,ROKU,Actions,0.08212869389890312,-0.002156983608210983,194468.0,-8.71675475736723,-12.784590633639581,Allégé,18400562.0,0.08212869389890312,0.0842856775071141,0.08209916598103659,0.03167685449301613,,
173,SEIC,Actions,0.08149241681352072,-0.021961858984659022,232675.0,-32.72897590762034,-4.328215492379206,Allégé,18258007.0,0.08149241681352072,0.10345427579817974,0.08725155409075538,0.04697008142409733,0.052792592814863926,0.016230490520149753
174,UNM,Actions,0.08058626594124511,0.012356930075056241,247227.0,2.4078968079730254,-5.767740943839383,Renforcé,18054988.0,0.08058626594124511,0.06822933586618887,0.13286995858064343,0.18303596509262382,0.19737813498702125,0.11371869216661423
175,VLY,Actions,0.08058309247831708,0.018140130126965193,1470218.0,0.28779010081180134,5.136988033282663,Inchangé,18054277.0,0.08058309247831708,0.06244296235135188,0.03031942141564634,,,
176,AEM,Actions,0.080393662182777,-0.0026260176257618117,88737.0,-33.91890382395651,19.73101959287602,Allégé,18011836.0,0.080393662182777,0.08301967980853882,0.06294139467536859,0.152414164742559,0.24645200416613441,0.14890948094809228
177,CR,Actions,0.07895009362088999,0.0650204612379078,103441.0,399.44956786248855,-7.281902123972117,Renforcé,17688411.0,0.07895009362088999,0.013929632382982182,,,,
178,SPOT,Actions,0.07875158034777108,0.028900710574947065,36386.0,54.57094307561597,-16.497045505758166,Renforcé,17643935.0,0.07875158034777108,0.04985086977282401,,0.8787060697725523,0.12144507752490166,
179,REGN,Actions,0.07836565869009156,-0.12639866826783058,22724.0,-68.7621142346553,0.09975594617914751,Allégé,17557471.0,0.07836565869009156,0.20476432695792213,0.5184477790128589,0.18856976170594586,0.06176587749461459,0.0009438468441757439
180,FCNCA,Actions,0.07834892994317974,-0.0824094312287382,9314.0,-54.65433300876339,-12.185372019917473,Allégé,17553723.0,0.07834892994317974,0.16075836117191794,0.10606275645626596,,0.012051598582910586,
181,EMR,Actions,0.07834633671960563,,133973.0,,,Nouveau,17553142.0,0.07834633671960563,,0.022315477338181944,0.004771368472636659,,
182,ADI,Actions,0.07820253555418281,0.07556387976796354,55073.0,1964.2053973013492,17.308193263624403,Renforcé,17520924.0,0.07820253555418281,0.002638655786219275,0.03490258421205035,,,
183,KEX,Actions,0.07742900061793809,0.03440467654590735,130551.0,21.920264477628667,20.602653291915306,Renforcé,17347617.0,0.07742900061793809,0.04302432407203074,0.04726190694498814,,,0.07213065350316047
184,FTI,Actions,0.07738365714411816,-0.05065299021610761,250795.0,-68.16999187734795,55.13913599244169,Allégé,17337458.0,0.07738365714411816,0.12803664736022577,0.09312901796517035,0.1128766272721099,0.10911601058637602,0.03710774285445198
185,KO,Actions,0.07635737440868048,0.003415350923113805,224951.0,-21.37576937460898,8.782724535606867,Allégé,17107524.0,0.07635737440868048,0.07294202348556668,0.06532815708004136,0.06275653364266216,0.09594957434429795,0.20046888742106453
186,EQH,Actions,0.07593020219631609,-0.018989025247271613,458416.0,-16.07806810546993,-22.11962219406296,Allégé,17011818.0,0.07593020219631609,0.0949192274435877,0.1093969963731962,0.007614274030785655,0.007946114512936846,0.005396711615697744
187,CRS,Actions,0.07469210085303588,-0.09887648374984925,42457.0,-71.91495835896622,25.190577197614083,Allégé,16734427.0,0.07469210085303588,0.17356858460288513,0.03134406615278158,0.060632174627356455,0.12041305910821964,
188,URA,Actions,0.07447886735384568,0.009835079027256152,344552.0,-16.944601129093687,13.339568939124957,Allégé,16686653.0,0.07447886735384568,0.06464378832658953,0.08563304411723915,0.09023022161572326,0.08892015949328326,0.08201341947425389
189,PNW,Actions,0.07411896273612052,0.01782171452999625,164824.0,-5.296966841527668,13.585119112318766,Allégé,16606018.0,0.07411896273612052,0.05629724820612427,0.037332229484418784,0.012162963259882364,0.02219006384940754,0.06210878837677713
190,NBIS,Actions,0.0727395240129819,0.06378251653987359,157064.0,435.2690590600825,23.959135627211616,Renforcé,16296961.0,0.0727395240129819,0.008957007473108302,0.024384553179925782,,,
191,PPL,Actions,0.07256884883871274,0.06555938538438767,425621.0,675.4636883722626,9.080508182109416,Renforcé,16258722.0,0.07256884883871274,0.007009463454325073,0.014421370908229996,0.029619372662398537,0.0378346192188562,0.1047893599190832
192,PNC,Actions,0.0718387068793828,0.04942857435364152,77347.0,162.71865765429163,-0.30661876297549684,Renforcé,16095137.0,0.0718387068793828,0.022410132525741283,0.06622871297091777,0.03265470542035039,,
193,PEP,Actions,0.07181536340383618,0.02786482105167587,103612.0,23.385809893538475,8.200948684613763,Renforcé,16089907.0,0.07181536340383618,0.04395054235216031,0.04576130820903832,0.041334875926562736,0.0709993763278178,0.17257587789254572
194,MCD,Actions,0.07031444934026214,0.016924856405425015,50689.0,5.818128679387082,1.6883157424534723,Renforcé,15753634.0,0.07031444934026214,0.053389592934837124,0.07292476288085772,0.04766791136738946,0.07813681204168547,0.17189734598684248
195,SLF,Actions,0.06985983180645677,-1.9370485555086914e-05,250635.0,-18.24355842029208,-0.09188219060743963,Allégé,15651779.0,0.06985983180645677,0.06987920229201186,0.07445353887700075,0.08777586927372759,0.10675235655063058,0.04320792785068
196,ACM,Actions,0.06934179857464634,0.05450602696316931,183161.0,329.1997656707674,-11.024866591379679,Renforcé,15535716.0,0.06934179857464634,0.014835771611477032,0.029681686147720293,0.047710667589204545,0.0017479773366927745,
197,INDB,Actions,0.06891630905640833,0.01381024894747273,205297.0,-0.7138262732561794,2.9146105656602472,Allégé,15440387.0,0.06891630905640833,0.0551060601089356,0.02671294364602788,,,
198,USB,Actions,0.06864785462424243,-0.037902019431802506,295717.0,-45.99348379532396,-2.5299864851653475,Allégé,15380241.0,0.06864785462424243,0.10654987405604494,0.025039034977439752,,0.023898948981899856,
199,FLS,Actions,0.06844754260912632,0.038972647185000944,208616.0,79.07567641807444,5.952729314823935,Renforcé,15335362.0,0.06844754260912632,0.02947489542412537,,,,
200,CROX,Actions,0.06780838664387251,0.0019325446456993495,182994.0,-13.366599125115988,-2.923294394766218,Allégé,15192162.0,0.06780838664387251,0.06587584199817316,0.1089063524361466,0.012994729084813156,0.10227569603811547,0.1060149674866955
201,STRL,Actions,0.06737859889103576,0.018294226674858284,37066.0,-15.669010078947968,32.99481128736612,Allégé,15095870.0,0.06737859889103576,0.04908437221617747,0.0398724527771867,,,
202,PRU,Actions,0.06632022891932567,-0.09706169045912251,152101.0,-61.67765602835986,-13.456766212103465,Allégé,14858747.0,0.06632022891932567,0.16338191937844818,0.1582152533077237,0.2121435820823483,0.32648085847743846,0.2110443386678596
203,KR,Actions,0.06591336508434888,0.013767736133961164,204085.0,-10.825395438259196,15.813061696352637,Allégé,14767591.0,0.06591336508434888,0.05214562895038771,0.019583423038649007,0.2595656653423302,0.16948935009253016,0.06660568127013074
204,BMY,Actions,0.06542617380588972,-0.015005394287562646,241689.0,-40.89172691077351,12.439751465641757,Allégé,14658438.0,0.06542617380588972,0.08043156809345237,0.07844757247311075,0.504827486759986,0.6624802000908593,0.5344740688644616
205,EWW,Actions,0.06526926369444769,0.01005503708523283,194381.0,-10.991597408246903,8.510027624283412,Allégé,14623283.0,0.06526926369444769,0.05521422660921486,0.05279207717562611,0.02736956850572971,0.016814254803440534,0.22410535001089563
206,CB,Actions,0.06514803830327245,0.0007437836540485493,44783.0,-20.85432020218087,4.4245786938081455,Allégé,14596123.0,0.06514803830327245,0.0644042546492239,0.07417006224223353,0.017131913880574685,0.3817003645500124,
207,TRI,Actions,0.06422183792962868,,159909.0,,,Nouveau,14388612.0,0.06422183792962868,,,0.0017039967835643102,0.0996285237732352,0.05565712573317509
208,FIVE,Actions,0.06312008837114276,-0.004222549135469669,61895.0,-36.86631714233257,21.299640318161075,Allégé,14141770.0,0.06312008837114276,0.06734263750661243,0.012863144523913414,,,
209,SPGI,Actions,0.06207754554365606,-0.08682706398493638,32699.0,-58.15010110835232,-18.609232663678867,Allégé,13908193.0,0.06207754554365606,0.14890460952859244,0.0533008347858487,0.13644573236329519,0.3405874469202748,0.2173780473918155
210,EW,Actions,0.06144999882886051,0.03758575786708047,171923.0,123.9688908574555,-6.064507860095514,Renforcé,13767594.0,0.06144999882886051,0.02386424096178004,0.054930477773888646,0.14035942312713878,0.02102421517846888,0.03675355098775855
